,Unnamed: 0,url,id,datetime,location,username,displayname,verified,followerCount,friendsCount,language,content,bio,likes,retweets,quotes,comments,"hashtags",content_re
16,16,https://twitter.com/InfoblazeINDIA/status/837717523453853698,837717523453853698,2017-03-03 17:33:16+00:00,India,InfoblazeINDIA,Infoblaze INDIA,False,358,56,en,"'Youth Congress protest outside Delhi CM Kejriwal's house, alleging no work has been done during the govt's tenure | https://t.co/bV77D07FEE",India BusinessNews - From authentic sources -Also @InfoblazeME SoutheastAsia @InfoblazeSEA | Cogentelli.com  initiative | fb.me/infoblazeindia,6,4,0,0,"","'Youth Congress protest outside Delhi CM Kejriwal's house, alleging no work has been done during the govt's tenure | https://t.co/bV77D07FEE"
17,17,https://twitter.com/agk4444/status/837707964869922816,837707964869922816,2017-03-03 16:55:17+00:00,"Liverpool, NY",agk4444,#Rajanna(G🌐pi AdusuⓂilli),False,562,2745,en,"New Delhi, March 3 (IANS) Former Finance Minister and senior Congress leader P. Chidambaram on Friday questioned... https://t.co/uue3Usd4ew","Editor of SocialNews.XYZ and President of AGK Fire INC (agkfire.com) (truthsocial.co.in).

$SPX $ES_F #ES_F Ⓜ $DWAC",0,0,0,0,"","New Delhi, March 3 (IANS) Former Finance Minister and senior Congress leader P. Chidambaram on Friday questioned... https://t.co/uue3Usd4ew"
18,18,https://twitter.com/Pawankhera/status/837703987025489920,837703987025489920,2017-03-03 16:39:28+00:00,Union of India,Pawankhera,Pawan Khera 🇮🇳,True,423783,1736,en,A section of Delhi media insists on running Congress down with fake facts. Rahul has certainly been holding more than 'a couple of rallies' https://t.co/9YzFODndRc,"National Spokesperson - Indian National Congress. વૈષ્ણવ જન તો તેને કહિયે, જે પીડ પરાયી જાણે રે I Am Because I Think I Am.",51,46,1,7,"",A section of Delhi media insists on running Congress down with fake facts. Rahul has certainly been holding more than 'a couple of rallies' https://t.co/9YzFODndRc
19,19,https://twitter.com/Hashish89/status/837696073703518209,837696073703518209,2017-03-03 16:08:02+00:00,,Hashish89,Ashish,False,41,131,en,"@AdaAnjum @simran_Gulabo Lets speak on Congress sponsor roits  in delhi 1984 and also the situation of Assam,Godhra train burning too",Learner 🇨🇦 - 🇮🇳,0,0,0,2,"","@AdaAnjum @simran_Gulabo Let's speak on Congress sponsored riots in delhi 1984 and also the situation of Assam,Godhra train burning too"
20,20,https://twitter.com/APLatestNews/status/837695545430929410,837695545430929410,2017-03-03 16:05:56+00:00,India/USA,APLatestNews,APLatestNews - Andhra/ Telangana/ India/ USA,False,808,316,en,#IndiaNews -  Youth Congress protests outside Delhi CM Arvind Kejriwals residence alleging… https://t.co/xDB3d218k2,APLatestNews.com is a single source for all India(including Andhra and Telangana) and USA latest news videos,0,0,0,0,"['IndiaNews']",#IndiaNews -  Youth Congress protests outside Delhi CM Arvind Kejriwals residence alleging… https://t.co/xDB3d218k2
21,21,https://twitter.com/agk4444/status/837694962913312769,837694962913312769,2017-03-03 16:03:37+00:00,"Liverpool, NY",agk4444,#Rajanna(G🌐pi AdusuⓂilli),False,562,2745,en,"New Delhi, March 3 (IANS) Congress Vice President Rahul Gandhi has said the Narendra Modi government's decision... https://t.co/rUSmulA9su","Editor of SocialNews.XYZ and President of AGK Fire INC (agkfire.com) (truthsocial.co.in).

$SPX $ES_F #ES_F Ⓜ $DWAC",0,0,0,0,"","New Delhi, March 3 (IANS) Congress Vice President Rahul Gandhi has said the Narendra Modi government's decision... https://t.co/rUSmulA9su"
22,22,https://twitter.com/KhosaHarchetan/status/837690451096440832,837690451096440832,2017-03-03 15:45:41+00:00,"England, United Kingdom",KhosaHarchetan,Harchetan kaur Khosa,False,48,253,en,@HarbhajanOnline @officeofssbadal @rajjorani  or do you support congress who attacked our golden temple and massacred sikhs on Delhi,""" ਲੀਡਰ ਬਣੇ ਨਹੀਂ ਚੁਟਕਲੇ ਸੁਣ ਸੁਣਾ ਕੇ, ਨਾ ਹੀ ਬਣੇ ਨੇ ਚਮਚੀਆਂ ਮਾਰ ਅਕਾਲੀ ਲੜੇ ਲੜਾੲੀਆਂ ਤੇ ਜੇਲਾਂ ਕੱਟ ਨਾਲੇ ਕੌਮੀ ਹੱਕਾਂ ਲੲੀ ਛੱਡੇ ਘਰ ਬਾਰ ਅਕਾਲੀ """,0,0,0,0,"",@HarbhajanOnline @officeofssbadal @rajjorani  or do you support congress who attacked our golden temple and massacred sikhs on Delhi
23,23,https://twitter.com/watchlatestnews/status/837683659587092483,837683659587092483,2017-03-03 15:18:42+00:00,,watchlatestnews,Watchlatestnews,False,150,0,en,Youth Congress protests outside Delhi CM Arvind Kejriwals residence alleging no work done https://t.co/8ij5u72yFl,Watch latest news from all over the world,0,0,0,0,"",Youth Congress protests outside Delhi CM Arvind Kejriwals residence alleging no work done https://t.co/8ij5u72yFl
24,24,https://twitter.com/watchlatestnews/status/837683635134283776,837683635134283776,2017-03-03 15:18:36+00:00,,watchlatestnews,Watchlatestnews,False,150,0,en,"Youth Congress protests outside Delhi CM Arvind Kejriwals residence alleging no work done
https://t.co/8ij5u72yFl https://t.co/EZhzviqOlt",Watch latest news from all over the world,0,0,0,0,"","Youth Congress protests outside Delhi CM Arvind Kejriwals residence alleging no work done
https://t.co/8ij5u72yFl https://t.co/EZhzviqOlt"
25,25,https://twitter.com/bipin1756/status/837680071657852928,837680071657852928,2017-03-03 15:04:27+00:00,Mumbai,bipin1756,Bipin Bhosale,False,260,388,tl,@ndtv good 15 saal mai delhi ko hong kong bana ke rakh diya congress ne good job doing #protest,"theatre artists ,student , friendly and all above social thinker, coolest person in sense of anger and approch",1,0,0,0,"['protest']",@Dattva Good 15 years May Delhi makes Hong Kong Bana and Congress kept Good job Dong #Protest
26,26,https://twitter.com/delhiinformer/status/837679724365234176,837679724365234176,2017-03-03 15:03:04+00:00,Delhi,delhiinformer,Delhi Informer,False,689,38,en,Delhi: Youth Congress Stages Massive Protest Outside Kejriwal’s Residence – Delhi Video https://t.co/fuXrOb34tK https://t.co/GiRnymwqbI,"Delhi News and India updates from a - Z, that's what you get from us.",0,0,0,0,"",Delhi: Youth Congress Stages Massive Protest Outside Kejriwal’s Residence – Delhi Video https://t.co/fuXrOb34tK https://t.co/GiRnymwqbI
27,27,https://twitter.com/samiqproperties/status/837675389711339520,837675389711339520,2017-03-03 14:45:50+00:00,Pune,samiqproperties,Samiq Properties,False,564,2964,en,Delhi: Youth Congress stages massive protest outside Kejriwal's residence https://t.co/eZX5rVsTSE via @DailyhuntApp,"Real Estate INDIA
Pune Mumbai..Buy Sell Lease Residential Commercial Industrial..Human Being.U cant reach a price..but u can reach us...",0,0,0,0,"",Delhi: Youth Congress stages massive protest outside Kejriwal's residence https://t.co/eZX5rVsTSE via @DailyhuntApp
28,28,https://twitter.com/Ramjain86357347/status/837675012827992064,837675012827992064,2017-03-03 14:44:20+00:00,Mumbai india ,Ramjain86357347,Ram,False,17,107,hi,@narendramodi modi ji keral mai bjp worker mare ja rahe hai delhi mai hindustan murdawad ke nare lagaye ja rahe hai itna to congress mai bhi,Nothing is impossible,0,0,0,0,"","@Narendramodi Modi ji BJP workers are dying in Kerala, slogans of Hindustan Murdabad are being raised in Delhi, so Congress may also"
29,29,https://twitter.com/meetROMEET/status/837667281480073217,837667281480073217,2017-03-03 14:13:37+00:00,🇮🇳,meetROMEET,Romeet Kaul Watt 🇮🇳 ⚡,False,548,53,en,Congress workers stage demonstration outside Delhi CM's residence https://t.co/9ROeB3hYJW #kashmirtelegraph,"Personal Account, 🐶 Parent, Seasoned Global Real Estate & Workplace Professional, Past: @ADP @JLLIndia @CBRE_India #COEP #BurnHall #Workplace #RealEstate",0,0,0,0,"['kashmirtelegraph']",Congress workers stage demonstration outside Delhi CM's residence https://t.co/9ROeB3hYJW #kashmirtelegraph
30,30,https://twitter.com/TenNewsDotIn/status/837661597980057601,837661597980057601,2017-03-03 13:51:02+00:00,"New Delhi, India",TenNewsDotIn,TEN NEWS DOT IN,False,4646,378,en,Delhi congress protested against MCD over for parking facilities to people: https://t.co/PEgCpfR6FM via @YouTube,"TenNews.In : National News Portal - Latest & Top Ten News , From Ten Categories . news@tennews.in #TenNewsIndia #TenNewsLive",0,0,0,0,"",Delhi congress protested against MCD over for parking facilities to people: https://t.co/PEgCpfR6FM via @YouTube
31,31,https://twitter.com/sandeshnews/status/837646962904219648,837646962904219648,2017-03-03 12:52:53+00:00,"Gujarat, India",sandeshnews,Sandesh,False,421189,14,en,Youth Congress protests outside CM Arvind Kejriwal's house in Delhi: https://t.co/jfKp18n0hz via @YouTube,"Sandesh is a Gujarat's No.1 News Network. For Latest news, Business, sport, entertainment, lifestyle and culture from Sandesh.com,  sandeshnews.tv",5,2,0,0,"",Youth Congress protests outside CM Arvind Kejriwal's house in Delhi: https://t.co/jfKp18n0hz via @YouTube
32,32,https://twitter.com/Bis_Sandeep/status/837635440786173953,837635440786173953,2017-03-03 12:07:06+00:00,"Kolkata, India",Bis_Sandeep,Sandeep Biswas,False,241,221,en,"Police use water cannons on Congress workers outside Delhi Chief Minister Kejriwal's house, alleging no work done … https://t.co/sZHMnp0Ktf","Media Presenter, Photographer",0,0,0,0,"","Police use water cannons on Congress workers outside Delhi Chief Minister Kejriwal's house, alleging no work done … https://t.co/sZHMnp0Ktf"
33,33,https://twitter.com/friendscongress/status/837635275270434819,837635275270434819,2017-03-03 12:06:26+00:00,friendsofcongress@gmail.com,friendscongress,Friends of Congress,False,100799,1797,en,"Police use water cannons on Congress workers outside Delhi Chief Minister Kejriwal's house, alleging no work done during AAP's tenure: ANI",Network of Friends & Well Wishers of Congress (INC). No official affiliation with party whatsoever. RTs not endorsements. #WeThePeople,18,13,0,0,"","Police use water cannons on Congress workers outside Delhi Chief Minister Kejriwal's house, alleging no work done during AAP's tenure: ANI"
34,34,https://twitter.com/ndtv/status/837634959447896067,837634959447896067,2017-03-03 12:05:11+00:00,India,ndtv,NDTV,True,17077433,14,en,"Police use water cannons on Congress workers outside Delhi Chief Minister Kejriwal's house, alleging no work done during AAP's tenure: ANI https://t.co/huOOFAwI3a","Breaking news alerts from India.

Instagram: instagram.com/ndtv
YouTube: youtube.com/ndtv",78,31,14,29,"","Police use water cannons on Congress workers outside Delhi Chief Minister Kejriwal's house, alleging no work done during AAP's tenure: ANI https://t.co/huOOFAwI3a"
35,35,https://twitter.com/Sushil_Verma9/status/837631501659320320,837631501659320320,2017-03-03 11:51:27+00:00,"New Delhi, India",Sushil_Verma9,Sushil Kumar Verma,False,488,252,en,Youth congress workers protesting against Delhi cm Arvind Kejriwal @DelhiConnect  @the_hindu https://t.co/SOgWUvR1PC,Senior news photographer with @TheHindu in New Delhi,9,7,0,0,"",Youth congress workers protesting against Delhi cm Arvind Kejriwal @DelhiConnect  @the_hindu https://t.co/SOgWUvR1PC
36,36,https://twitter.com/tomato_crypto/status/837630738509897729,837630738509897729,2017-03-03 11:48:25+00:00,,tomato_crypto,KJN,False,161,381,en,"@VishuddhBhartiy 'congress is even worse'
they dont have option and where they have options- Bihar, delhi, punjab 
other parties are wining",,0,0,0,1,"","@VishuddhBhartiy 'congress is even worse'
they dont have option and where they have options- Bihar, delhi, punjab 
other parties are wining"
37,37,https://twitter.com/AmitBaj70671610/status/837630099948199936,837630099948199936,2017-03-03 11:45:52+00:00,"New Delhi, India",AmitBaj70671610,Amit Bajpai,False,43,86,en,Congress demonstration outside CM Kejriwal residence . Utter drama n vandalism against who are working hard for delhi n it's growth,Live n let live,1,0,0,0,"",Congress demonstration outside CM Kejriwal residence . Utter drama n vandalism against who are working hard for delhi n it's growth
38,38,https://twitter.com/heartdr1/status/837626835106168834,837626835106168834,2017-03-03 11:32:54+00:00,Riyadh,heartdr1,د. ابراهيم وصفي,False,38709,40075,en,India live 2017 Congress #Jaj #Palace #Delhi https://t.co/eMb8aPoEm5,"مستشفي آستر سند Chief of cardiology, Chief Medical Officer Aster SANAD, Dr. Ibrahim Wasfy",0,0,0,0,"['Jaj', 'Palace', 'Delhi']",India live 2017 Congress #Jaj #Palace #Delhi https://t.co/eMb8aPoEm5
39,39,https://twitter.com/tnzl_/status/837624832430780416,837624832430780416,2017-03-03 11:24:57+00:00,Seemanchal,tnzl_,Tanzil تنزیل,False,1523,1209,en,"When you don't have an issue to protest. 
#Delhi #AAP #Congress https://t.co/nFA3KSOIKN","Founder @MainMediaHun | Grantee @GoogleNewsInit | Bylines @thewire_in @TheQuint @Outlookindia | linktr.ee/tanzilasif | Jamia, IIMC | tanzil@mainmedia.in",1,0,0,0,"['Delhi', 'AAP', 'Congress']","When you don't have an issue to protest. 
#Delhi #AAP #Congress https://t.co/nFA3KSOIKN"
40,40,https://twitter.com/Manish_Mehta_/status/837624724293300224,837624724293300224,2017-03-03 11:24:31+00:00,New Delhi/Mithilanchal,Manish_Mehta_,Manish Mehta,False,1464,806,en,Good. So ex-LG Jung were blocking Delhi government's bill on Congress's instruction? https://t.co/aLCOk47JF4,"Entrepreneur, Engineer.
Apolitical Voter.",0,0,1,0,"",Good. So ex-LG Jung were blocking Delhi government's bill on Congress's instruction? https://t.co/aLCOk47JF4
41,41,https://twitter.com/mw569256/status/837624694618587136,837624694618587136,2017-03-03 11:24:24+00:00,,mw569256,Innovative Mind,False,1011,516,en,"https://t.co/PzsKapEIZb: Delhi: Youth Congress protests outside CM Arvind Kejriwal's house, alleging no work has b… https://t.co/pc9FCK0Q7y",Wish good fortune to every one,0,0,0,0,"","https://t.co/PzsKapEIZb: Delhi: Youth Congress protests outside CM Arvind Kejriwal's house, alleging no work has b… https://t.co/pc9FCK0Q7y"
42,42,https://twitter.com/1stIndiaNews/status/837624410223759360,837624410223759360,2017-03-03 11:23:16+00:00,India,1stIndiaNews,First India News,True,1392880,54,en,"#delhi : #youth Congress protests outside CM @ArvindKejriwal's house, alleging no work has been done during the govt's tenure.
#Congress https://t.co/j0fHWrRvOG",Official Twitter Handle First India News Read More: bit.ly/3FDNgrW,12,8,0,0,"['delhi', 'youth', 'Congress']","#delhi : #youth Congress protests outside CM @ArvindKejriwal's house, alleging no work has been done during the govt's tenure.
#Congress https://t.co/j0fHWrRvOG"
43,43,https://twitter.com/apnnewsindia/status/837624405903671296,837624405903671296,2017-03-03 11:23:15+00:00,"Noida, India",apnnewsindia,APN NEWS,False,20786,22,en,"Delhi: Youth Congress protests outside CM Arvind Kejriwal's house, alleging no work has been done during the govt's tenure.","With us, you're sure to get breaking news | Official page of APN News |
Follow us on Instagram : instagram.com/apnnewsindia/",10,8,0,0,"","Delhi: Youth Congress protests outside CM Arvind Kejriwal's house, alleging no work has been done during the govt's tenure."
44,44,https://twitter.com/ANI/status/837623749671182336,837623749671182336,2017-03-03 11:20:38+00:00,India,ANI,ANI,True,6935076,0,en,"Delhi: Youth Congress protests outside CM Arvind Kejriwal's house, alleging no work has been done during the govt's tenure. https://t.co/PwybJLFZxh","Asian News International. Multi-media news agency, content for information platforms: TV, Internet, broadband, newspapers, mobiles facebook.com/ANINEWS.IN",89,54,17,22,"","Delhi: Youth Congress protests outside CM Arvind Kejriwal's house, alleging no work has been done during the govt's tenure. https://t.co/PwybJLFZxh"
45,45,https://twitter.com/eparitosh/status/837613143182442496,837613143182442496,2017-03-03 10:38:30+00:00,"Gurgaon, Benaras, Bangalore",eparitosh,Hunting_Hunters🙏,False,8851,2917,en,"Yup... Congress has shifted its votes to Left in Bengal/Kerala..
like how it shifted its vote to AAP in Delhi.
@cybersanketi @jayprakash4","#Modi-fied काशी-वासी⏳#Blunt Capri #Sanghi 🖇️RTs ain't endorsed. #Respect is commanded, not demanded ✍️#Tweet mostly on current politics/affairs when awake",2,2,0,0,"","Yup... Congress has shifted its votes to Left in Bengal/Kerala..
like how it shifted its vote to AAP in Delhi.
@cybersanketi @jayprakash4"
46,46,https://twitter.com/TenNewsDotIn/status/837594202800340993,837594202800340993,2017-03-03 09:23:14+00:00,"New Delhi, India",TenNewsDotIn,TEN NEWS DOT IN,False,4646,378,en,Congress against full statehood if Delhi loses national capital status : Ajay Maken https://t.co/SB5X2U2CnX,"TenNews.In : National News Portal - Latest & Top Ten News , From Ten Categories . news@tennews.in #TenNewsIndia #TenNewsLive",0,0,0,0,"",Congress against full statehood if Delhi loses national capital status : Ajay Maken https://t.co/SB5X2U2CnX
47,47,https://twitter.com/tennewslive/status/837594152888119296,837594152888119296,2017-03-03 09:23:02+00:00,Delhi Noida Greater Noida,tennewslive,TEN NEWS LIVE,False,894,42,en,Congress against full statehood if Delhi loses national capital status : Ajay Maken https://t.co/VxzziFJCUZ,"Latest - Top #TenNews from #Ten categories . Pls e mail press invites - notes , articles news@tennews.in .#TenNewsIndia #TenNewsLive #TenNewsNetwork",0,0,0,0,"",Congress against full statehood if Delhi loses national capital status : Ajay Maken https://t.co/VxzziFJCUZ
48,48,https://twitter.com/sarinarpit28/status/837593827569328128,837593827569328128,2017-03-03 09:21:44+00:00,Bharat : Heaven on Earth,sarinarpit28,ARPIT SARIN,False,475,2402,en,"@mukkulsharma I still remember the horror of jat goons while traveling 2 Pilani from Delhi last year. Hudda, Congress and Yashpal r culprit","A proud Bharatiya, hv great affinity in our culture, love 2 read history, interested in photography & a music freak. Highly allergic 2 antinationals & Sickulars",0,0,0,1,"","@mukkulsharma I still remember the horror of jat goons while traveling 2 Pilani from Delhi last year. Hudda, Congress and Yashpal r culprit"
49,49,https://twitter.com/KrishnaBPrasad/status/837580438310961152,837580438310961152,2017-03-03 08:28:32+00:00,Machilipatnam,KrishnaBPrasad,Krishna Prasad Badarla,False,967,88,en,"Retweeted Roshan (@roshankar):

Delhi Govt: 5 years BJP, 15 years Congress

MCD: 15 years BJP, 5 years Congress... https://t.co/6VYJnRmFrr","#Veteran  & #ManagementConsultant, #InformationTechnology ,#SAPSolutionArchitect #Consultant RT R not necessarily endorsements.",0,0,0,0,"","Retweeted Roshan (@roshankar):

Delhi Govt: 5 years BJP, 15 years Congress

MCD: 15 years BJP, 5 years Congress... https://t.co/6VYJnRmFrr"
50,50,https://twitter.com/SmallTownIndian/status/837561899109789696,837561899109789696,2017-03-03 07:14:52+00:00,India ,SmallTownIndian,Small Town Indian,False,3101,234,en,"@INCIndia @dineshgrao please gv full pension to govt employees based on last month salary method, Congress party gv it in #delhi #punjab",A Simple Man,0,0,0,0,"['delhi', 'punjab']","@INCIndia @dineshgrao please gv full pension to govt employees based on last month salary method, Congress party gv it in #delhi #punjab"
51,51,https://twitter.com/bohemian_/status/837549288506847232,837549288506847232,2017-03-03 06:24:45+00:00,Delhi - UP,bohemian_,Jay⚡️,False,3255,57,en,"@DaaruBaazMehta mcd b jldi hi bjp congress mukt hogi,n fir delhi gov k sath mcd milkr delhi ko world k top cities m shamil krne m help kregi",26 || Civil Engineer,2,0,0,0,"","@Darubaj Mehta Maqd B will soon be free from Congress, nor will the Maqd with Delhi village help to include Delhi in the top cities of the world."
52,52,https://twitter.com/pratyushmayank/status/837543658748456963,837543658748456963,2017-03-03 06:02:23+00:00,EVERYWHERE,pratyushmayank,Main Samay Hu!!!,False,1299,94,en,"RT jitenderkhalsa: Delhi CM ArvindKejriwal slams BJP, Congress

‘What have you done in the MCD in last 20 years? https://t.co/qXC7DSj3Wl",if I'm on here it's probably because I'm bored.,0,0,0,0,"","RT jitenderkhalsa: Delhi CM ArvindKejriwal slams BJP, Congress

‘What have you done in the MCD in last 20 years? https://t.co/qXC7DSj3Wl"
